payment_id,payment_amount,payment_date,customer_id,customer_full_name,address_id,district,city,country,store_id,manager_staff_id,staff_id,staff_full_name,rental_id,rental_date,return_date,rental_duration,film_id,film_title,release_year,rental_rate,film_length,language_name,category_name,actor_id,actor_full_name
17615,4.99,01:31.0,368,Harry Arce,373,Esfahan,Najafabad,Iran,1,1,2,Jon Stephens,3275,6/21/2005 5:33,6/30/2005 0:37,9,504,Kwai Homeward,2006,0.99,46,English             ,Drama,50,Natalie Hopkins
17616,0.99,12:52.0,369,Fred Wheat,374,Chihuahua,Jurez,Mexico,2,2,2,Jon Stephens,1224,6/15/2005 3:44,6/17/2005 3:49,2,345,Gables Metropolis,2006,0.99,161,English             ,Family,16,Fred Costner
17617,6.99,33:59.0,370,Wayne Truong,375,Karnataka,Gulbarga,India,2,2,2,Jon Stephens,1190,6/15/2005 1:05,6/23/2005 2:34,8,563,Massacre Usual,2006,4.99,165,English             ,Games,100,Spencer Depp
17618,2.99,32:00.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,1,Mike Hillyer,1212,6/15/2005 3:03,6/17/2005 6:31,2,789,Shock Cabin,2006,2.99,79,English             ,Foreign,159,Laura Brody
17619,1.99,53:11.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,2,Jon Stephens,1218,6/15/2005 3:24,6/21/2005 22:45,7,54,Banger Pinocchio,2006,0.99,113,English             ,Music,5,Johnny Lollobrigida
17620,6.99,00:06.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,1,Mike Hillyer,1573,6/16/2005 3:31,6/25/2005 4:04,9,990,World Leathernecks,2006,0.99,171,English             ,Horror,51,Gary Phoenix
17621,5.99,33:14.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,2,Jon Stephens,1675,6/16/2005 11:04,6/24/2005 6:56,8,668,Peak Forever,2006,4.99,80,English             ,Sports,34,Audrey Olivier
17622,0.99,32:17.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,1,Mike Hillyer,2837,6/19/2005 22:03,6/20/2005 21:24,1,91,Bound Cheaper,2006,0.99,98,English             ,Classics,12,Karl Berry
17623,3.99,00:21.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,1,Mike Hillyer,3176,6/20/2005 22:31,6/25/2005 2:58,4,432,Hope Tootsie,2006,2.99,139,English             ,Classics,86,Greg Chaplin
17624,0.99,51:35.0,371,Billy Poulin,376,Southern Tagalog,Cabuyao,Philippines,1,1,1,Mike Hillyer,3396,6/21/2005 15:23,6/23/2005 10:25,2,602,Mourning Purple,2006,0.99,146,English             ,Sci-Fi,58,Christian Akroyd
17625,2.99,32:06.0,372,Steve Mackenzie,377,East Java,Probolinggo,Indonesia,2,2,1,Mike Hillyer,2315,6/18/2005 9:03,6/22/2005 11:18,4,608,Murder Antitrust,2006,2.99,166,English             ,Children,43,Kirk Jovovich
17626,4.99,36:21.0,372,Steve Mackenzie,377,East Java,Probolinggo,Indonesia,2,2,1,Mike Hillyer,2959,6/20/2005 7:07,6/27/2005 3:31,7,911,Trip Newton,2006,4.99,64,English             ,Action,82,Woody Jolie
17627,3.99,47:34.0,372,Steve Mackenzie,377,East Java,Probolinggo,Indonesia,2,2,2,Jon Stephens,3283,6/21/2005 6:19,6/26/2005 10:59,5,869,Suspects Quills,2006,2.99,47,English             ,Action,40,Johnny Cage
17628,6.99,23:22.0,373,Louis Leone,378,Southern Tagalog,Tanauan,Philippines,1,1,2,Jon Stephens,1472,6/15/2005 20:54,6/24/2005 21:52,9,920,Unbreakable Karate,2006,0.99,62,English             ,New,21,Kirsten Paltrow
17629,2.99,49:28.0,373,Louis Leone,378,Southern Tagalog,Tanauan,Philippines,1,1,2,Jon Stephens,3161,6/20/2005 21:21,6/21/2005 18:22,1,293,Exorcist Sting,2006,2.99,167,English             ,Sports,39,Goldie Brody
17630,1.99,12:00.0,374,Jeremy Hurtado,379,Pernambuco,Vitria de Santo Anto,Brazil,2,2,2,Jon Stephens,1548,6/16/2005 1:43,6/23/2005 22:04,8,454,Impact Aladdin,2006,0.99,180,English             ,Music,14,Vivien Bergen
17631,1.99,08:17.0,374,Jeremy Hurtado,379,Pernambuco,Vitria de Santo Anto,Brazil,2,2,1,Mike Hillyer,2046,6/17/2005 14:39,6/24/2005 16:02,7,191,Crooked Frogmen,2006,0.99,143,English             ,Children,9,Joe Swank
17632,4.99,01:21.0,374,Jeremy Hurtado,379,Pernambuco,Vitria de Santo Anto,Brazil,2,2,2,Jon Stephens,2487,6/18/2005 21:32,6/23/2005 21:11,5,805,Sleepless Monsoon,2006,4.99,64,English             ,Animation,7,Grace Mostel
17633,2.99,07:00.0,374,Jeremy Hurtado,379,Pernambuco,Vitria de Santo Anto,Brazil,2,2,1,Mike Hillyer,2641,6/19/2005 9:38,6/22/2005 9:55,3,51,Balloon Homeward,2006,2.99,75,English             ,Music,46,Parker Goldberg
17634,2.99,07:20.0,375,Aaron Selby,380,East Kasai,Mwene-Ditu,"Congo, The Democratic Republic of the",2,2,1,Mike Hillyer,1404,6/15/2005 16:38,6/16/2005 20:37,1,609,Muscle Bright,2006,2.99,185,English             ,Travel,72,Sean Williams
17635,5.99,26:34.0,375,Aaron Selby,380,East Kasai,Mwene-Ditu,"Congo, The Democratic Republic of the",2,2,2,Jon Stephens,1499,6/15/2005 21:58,6/22/2005 19:37,7,35,Arachnophobia Rollercoaster,2006,2.99,147,English             ,Horror,7,Grace Mostel
17636,4.99,41:00.0,375,Aaron Selby,380,East Kasai,Mwene-Ditu,"Congo, The Democratic Republic of the",2,2,1,Mike Hillyer,2236,6/18/2005 4:12,6/23/2005 4:07,5,871,Sweden Shining,2006,4.99,176,English             ,Comedy,12,Karl Berry
17637,0.99,58:30.0,376,Randy Gaither,381,Kurgan,Kurgan,Russian Federation,1,1,1,Mike Hillyer,1208,6/15/2005 2:30,6/18/2005 0:04,3,164,Coast Rainbow,2006,0.99,55,English             ,Documentary,6,Bette Nicholson
17638,0.99,47:34.0,376,Randy Gaither,381,Kurgan,Kurgan,Russian Federation,1,1,2,Jon Stephens,2779,6/19/2005 18:19,6/23/2005 18:25,4,228,Detective Vision,2006,0.99,143,English             ,Classics,94,Kenneth Torn
17639,3.99,35:59.0,377,Howard Fortner,382,Kermanshah,Kermanshah,Iran,1,1,1,Mike Hillyer,2556,6/19/2005 3:07,6/23/2005 23:09,5,25,Angels Life,2006,2.99,74,English             ,New,1,Penelope Guiness
17640,1.99,50:59.0,377,Howard Fortner,382,Kermanshah,Kermanshah,Iran,1,1,1,Mike Hillyer,3080,6/20/2005 15:22,6/24/2005 11:08,4,23,Anaconda Confessions,2006,0.99,92,English             ,Animation,1,Penelope Guiness
17641,0.99,11:07.0,377,Howard Fortner,382,Kermanshah,Kermanshah,Iran,1,1,1,Mike Hillyer,3086,6/20/2005 15:42,6/25/2005 19:21,5,970,Westward Seabiscuit,2006,0.99,52,English             ,Classics,1,Penelope Guiness
17642,2.99,07:35.0,377,Howard Fortner,382,Kermanshah,Kermanshah,Iran,1,1,2,Jon Stephens,3136,6/20/2005 19:39,6/22/2005 23:35,2,735,Robbers Joon,2006,2.99,102,English             ,Children,33,Milla Peck
17643,4.99,47:27.0,377,Howard Fortner,382,Kermanshah,Kermanshah,Iran,1,1,1,Mike Hillyer,3443,6/21/2005 20:19,6/30/2005 15:39,9,358,Gilmore Boiled,2006,0.99,163,English             ,Classics,28,Woody Hoffman
17644,4.99,17:17.0,378,Eugene Culpepper,383,Guangdong,Shenzhen,China,1,1,2,Jon Stephens,1623,6/16/2005 7:48,6/17/2005 3:53,1,980,Wizard Coldblooded,2006,4.99,75,English             ,Music,1,Penelope Guiness
17645,5.99,42:02.0,378,Eugene Culpepper,383,Guangdong,Shenzhen,China,1,1,1,Mike Hillyer,1662,6/16/2005 10:13,6/23/2005 13:54,7,776,Secret Groundhog,2006,4.99,90,English             ,Documentary,55,Fay Kilmer
17646,7.99,42:11.0,378,Eugene Culpepper,383,Guangdong,Shenzhen,China,1,1,2,Jon Stephens,2134,6/17/2005 21:13,6/26/2005 16:28,9,370,Gorgeous Bingo,2006,2.99,108,English             ,Children,14,Vivien Bergen
17647,4.99,51:36.0,378,Eugene Culpepper,383,Guangdong,Shenzhen,China,1,1,1,Mike Hillyer,2713,6/19/2005 14:23,6/20/2005 17:55,1,867,Super Wyoming,2006,4.99,58,English             ,Family,42,Tom Miranda
17648,8.99,48:33.0,379,Carlos Coughlin,384,Gujarat,Bhavnagar,India,1,1,2,Jon Stephens,1383,6/15/2005 15:20,6/24/2005 18:42,9,284,Enemy Odds,2006,4.99,77,English             ,Music,14,Vivien Bergen
17649,5.99,25:12.0,379,Carlos Coughlin,384,Gujarat,Bhavnagar,India,1,1,2,Jon Stephens,2313,6/18/2005 8:56,6/26/2005 10:30,8,689,Pollock Deliverance,2006,2.99,137,English             ,Foreign,39,Goldie Brody
17650,2.99,06:12.0,379,Carlos Coughlin,384,Gujarat,Bhavnagar,India,1,1,1,Mike Hillyer,2926,6/20/2005 4:37,6/26/2005 2:17,6,235,Divide Monster,2006,2.99,68,English             ,Sci-Fi,23,Sandra Kilmer
17651,3.99,31:49.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,1,Mike Hillyer,1868,6/17/2005 2:03,6/25/2005 4:38,8,526,Lock Rear,2006,2.99,120,English             ,Travel,102,Walter Torn
17652,2.99,53:55.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,2,Jon Stephens,1984,6/17/2005 10:25,6/23/2005 8:18,6,748,Rugrats Shakespeare,2006,0.99,109,English             ,Action,35,Judy Dean
17653,3.99,04:25.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,2,Jon Stephens,2018,6/17/2005 12:35,6/26/2005 13:16,9,283,Ending Crowds,2006,0.99,85,English             ,New,11,Zero Cage
17654,2.99,09:36.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,1,Mike Hillyer,2440,6/18/2005 18:41,6/22/2005 12:46,4,628,Northwest Polish,2006,2.99,172,English             ,Sports,70,Michelle Mcconaughey
17655,4.99,34:32.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,1,Mike Hillyer,2464,6/18/2005 20:06,6/20/2005 19:22,2,102,Bubble Grosse,2006,4.99,60,English             ,Sports,158,Vivien Basinger
17656,1.99,58:49.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,2,Jon Stephens,2998,6/20/2005 9:30,6/24/2005 6:31,4,285,English Bulworth,2006,0.99,51,English             ,Sci-Fi,53,Mena Temple
17657,1.99,13:00.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,2,Jon Stephens,3099,6/20/2005 16:44,6/27/2005 12:17,7,821,Sorority Queen,2006,0.99,184,English             ,Foreign,26,Rip Crawford
17658,4.99,27:40.0,380,Russell Brinson,385,Slaskie,Tychy,Poland,1,1,1,Mike Hillyer,3260,6/21/2005 3:59,6/23/2005 3:29,2,791,Show Lord,2006,4.99,167,English             ,Documentary,69,Kenneth Paltrow
17659,3.99,59:35.0,381,Bobby Boudreau,386,,South Hill,Anguilla,2,2,1,Mike Hillyer,1402,6/15/2005 16:31,6/24/2005 19:31,9,425,Holy Tadpole,2006,0.99,88,English             ,Classics,39,Goldie Brody
17660,1.99,23:59.0,381,Bobby Boudreau,386,,South Hill,Anguilla,2,2,1,Mike Hillyer,1878,6/17/2005 2:55,6/21/2005 3:44,4,730,Ridgemont Submarine,2006,0.99,46,English             ,New,5,Johnny Lollobrigida
17661,2.99,23:35.0,381,Bobby Boudreau,386,,South Hill,Anguilla,2,2,2,Jon Stephens,2410,6/18/2005 16:55,6/20/2005 12:40,2,59,Bear Graceland,2006,2.99,160,English             ,Children,81,Scarlett Damon
17662,4.99,43:09.0,381,Bobby Boudreau,386,,South Hill,Anguilla,2,2,1,Mike Hillyer,2418,6/18/2005 17:14,6/26/2005 16:33,8,604,Mulan Moon,2006,0.99,160,English             ,Comedy,44,Nick Stallone
17663,2.99,35:34.0,381,Bobby Boudreau,386,,South Hill,Anguilla,2,2,2,Jon Stephens,3425,6/21/2005 18:07,6/27/2005 22:59,6,993,Wrong Behavior,2006,2.99,178,English             ,Children,33,Milla Peck
17664,0.99,56:14.0,382,Victor Barkley,387,New Hampshire,Manchester,United States,2,2,1,Mike Hillyer,2389,6/18/2005 15:27,6/21/2005 12:26,3,160,Club Graffiti,2006,0.99,65,English             ,Animation,38,Tom Mckellen
17665,4.99,52:19.0,382,Victor Barkley,387,New Hampshire,Manchester,United States,2,2,1,Mike Hillyer,2468,6/18/2005 20:23,6/23/2005 14:34,5,398,Hanover Galaxy,2006,4.99,47,English             ,Music,4,Jennifer Davis
17666,1.99,29:11.0,382,Victor Barkley,387,New Hampshire,Manchester,United States,2,2,2,Jon Stephens,2489,6/18/2005 22:00,6/22/2005 2:06,3,873,Sweethearts Suspects,2006,0.99,108,English             ,Children,9,Joe Swank
17667,2.99,25:11.0,382,Victor Barkley,387,New Hampshire,Manchester,United States,2,2,1,Mike Hillyer,2514,6/18/2005 23:56,6/23/2005 21:10,5,561,Mask Peach,2006,2.99,123,English             ,New,2,Nick Wahlberg
17668,4.99,00:25.0,382,Victor Barkley,387,New Hampshire,Manchester,United States,2,2,1,Mike Hillyer,3125,6/20/2005 18:31,6/21/2005 15:03,1,725,Requiem Tycoon,2006,4.99,167,English             ,Classics,49,Anne Cronyn
17669,7.99,50:44.0,383,Martin Bales,388,Namibe,Namibe,Angola,1,1,2,Jon Stephens,1831,6/16/2005 22:22,6/25/2005 23:23,9,572,Metropolis Coma,2006,2.99,64,English             ,Sci-Fi,37,Val Bolger
17670,2.99,13:17.0,383,Martin Bales,388,Namibe,Namibe,Angola,1,1,1,Mike Hillyer,2228,6/18/2005 3:44,6/23/2005 0:28,5,109,Butterfly Chocolat,2006,0.99,89,English             ,New,44,Nick Stallone
17671,2.99,33:45.0,383,Martin Bales,388,Namibe,Namibe,Angola,1,1,1,Mike Hillyer,2252,6/18/2005 5:05,6/21/2005 8:19,3,433,Horn Working,2006,2.99,95,English             ,Animation,11,Zero Cage
17672,2.99,42:21.0,383,Martin Bales,388,Namibe,Namibe,Angola,1,1,1,Mike Hillyer,2318,6/18/2005 9:13,6/23/2005 7:19,5,505,Labyrinth League,2006,2.99,46,English             ,Children,42,Tom Miranda
17673,7.99,41:39.0,383,Martin Bales,388,Namibe,Namibe,Angola,1,1,2,Jon Stephens,2609,6/19/2005 7:13,6/28/2005 12:30,9,487,Jingle Sagebrush,2006,4.99,124,English             ,Classics,145,Kim Allen
17674,2.99,31:26.0,383,Martin Bales,388,Namibe,Namibe,Angola,1,1,2,Jon Stephens,3091,6/20/2005 16:02,6/22/2005 21:30,2,188,Crazy Home,2006,2.99,136,English             ,Comedy,31,Sissy Sobieski
17675,0.99,31:25.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,1,Mike Hillyer,1961,6/17/2005 9:02,6/20/2005 3:07,3,625,None Spiking,2006,0.99,83,English             ,Sci-Fi,28,Woody Hoffman
17676,0.99,08:17.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,1,Mike Hillyer,2020,6/17/2005 12:39,6/19/2005 14:59,2,416,Highball Potter,2006,0.99,110,English             ,Foreign,12,Karl Berry
17677,7.99,26:16.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,2,Jon Stephens,2378,6/18/2005 14:57,6/26/2005 18:23,8,614,Name Detective,2006,4.99,178,English             ,Games,119,Warren Jackman
17678,5.99,12:48.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,1,Mike Hillyer,2510,6/18/2005 23:44,6/24/2005 0:31,5,838,Stagecoach Armageddon,2006,4.99,112,English             ,Action,12,Karl Berry
17679,3.99,35:51.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,2,Jon Stephens,2935,6/20/2005 5:07,6/28/2005 9:17,8,600,Motions Details,2006,0.99,166,English             ,Horror,13,Uma Wood
17680,9.99,24:32.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,1,Mike Hillyer,3088,6/20/2005 15:56,6/29/2005 13:02,9,670,Pelican Comforts,2006,4.99,48,English             ,Documentary,19,Bob Fawcett
17681,4.99,17:25.0,384,Ernest Stepp,389,Jiangsu,Huaian,China,2,2,2,Jon Stephens,3101,6/20/2005 16:48,6/27/2005 18:13,7,378,Greatest North,2006,2.99,93,English             ,Music,17,Helen Voight
17682,2.99,09:46.0,385,Phillip Holm,390,Ibaragi,Tama,Japan,1,1,2,Jon Stephens,1746,6/16/2005 16:41,6/19/2005 11:28,3,930,Vacation Boondock,2006,2.99,145,English             ,Sci-Fi,10,Christian Gable
17683,0.99,45:13.0,385,Phillip Holm,390,Ibaragi,Tama,Japan,1,1,2,Jon Stephens,1937,6/17/2005 7:16,6/21/2005 4:22,4,281,Encino Elf,2006,0.99,143,English             ,Games,11,Zero Cage
17684,0.99,40:13.0,385,Phillip Holm,390,Ibaragi,Tama,Japan,1,1,2,Jon Stephens,3105,6/20/2005 17:11,6/21/2005 11:48,1,26,Annie Identity,2006,0.99,86,English             ,Sci-Fi,71,Adam Grant
17685,3.99,19:40.0,386,Todd Tan,391,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,1,1,2,Jon Stephens,1585,6/16/2005 4:51,6/24/2005 0:23,8,373,Graduate Lord,2006,2.99,156,English             ,Children,139,Ewan Gooding
17686,2.99,57:24.0,386,Todd Tan,391,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,1,1,2,Jon Stephens,1608,6/16/2005 6:28,6/24/2005 5:20,8,566,Maude Mod,2006,0.99,72,English             ,Foreign,77,Cary Mcconaughey
17687,5.99,01:17.0,386,Todd Tan,391,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,1,1,1,Mike Hillyer,1819,6/16/2005 21:32,6/26/2005 1:11,9,368,Gone Trouble,2006,2.99,84,English             ,Drama,31,Sissy Sobieski
17688,0.99,48:06.0,386,Todd Tan,391,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,1,1,2,Jon Stephens,2732,6/19/2005 15:19,6/25/2005 19:39,6,132,Chainsaw Uptown,2006,0.99,114,English             ,Sci-Fi,2,Nick Wahlberg
17689,2.99,50:06.0,386,Todd Tan,391,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,1,1,2,Jon Stephens,3351,6/21/2005 11:21,6/23/2005 7:23,2,349,Gangs Pride,2006,2.99,185,English             ,Animation,22,Elvis Marx
17690,0.99,06:41.0,387,Jesse Schilling,392,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",2,2,2,Jon Stephens,1464,6/15/2005 20:38,6/17/2005 14:52,2,894,Tomatoes Hellfighters,2006,0.99,68,English             ,Travel,41,Jodie Degeneres
17691,0.99,11:35.0,387,Jesse Schilling,392,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",2,2,1,Mike Hillyer,1465,6/15/2005 20:43,6/18/2005 23:00,3,132,Chainsaw Uptown,2006,0.99,114,English             ,Sci-Fi,2,Nick Wahlberg
17692,0.99,40:13.0,387,Jesse Schilling,392,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",2,2,1,Mike Hillyer,2068,6/17/2005 16:11,6/20/2005 11:28,3,924,Unforgiven Zoolander,2006,0.99,129,English             ,Sci-Fi,4,Jennifer Davis
17693,0.99,21:48.0,387,Jesse Schilling,392,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",2,2,2,Jon Stephens,2100,6/17/2005 18:53,6/19/2005 21:49,2,489,Juggler Hardly,2006,0.99,54,English             ,Animation,33,Milla Peck
17694,5.99,03:44.0,387,Jesse Schilling,392,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",2,2,1,Mike Hillyer,2981,6/20/2005 8:35,6/28/2005 9:14,8,115,Campus Remember,2006,2.99,167,English             ,Action,8,Matthew Johansson
17695,4.99,19:55.0,387,Jesse Schilling,392,Shaba,Lubumbashi,"Congo, The Democratic Republic of the",2,2,1,Mike Hillyer,3378,6/21/2005 13:51,6/25/2005 9:21,4,7,Airplane Sierra,2006,4.99,62,English             ,Comedy,99,Jim Mostel
17696,6.99,28:40.0,388,Craig Morrell,393,Southern Tagalog,Cavite,Philippines,2,2,2,Jon Stephens,1276,6/15/2005 8:00,6/24/2005 2:55,9,330,Forrester Comancheros,2006,4.99,112,English             ,Animation,43,Kirk Jovovich
17697,0.99,39:03.0,388,Craig Morrell,393,Southern Tagalog,Cavite,Philippines,2,2,2,Jon Stephens,2145,6/17/2005 22:10,6/18/2005 21:07,1,54,Banger Pinocchio,2006,0.99,113,English             ,Music,5,Johnny Lollobrigida
17698,5.99,20:48.0,388,Craig Morrell,393,Southern Tagalog,Cavite,Philippines,2,2,1,Mike Hillyer,2537,6/19/2005 1:52,6/26/2005 2:09,7,767,Scalawag Duck,2006,4.99,183,English             ,Music,45,Reese Kilmer
17699,4.99,36:46.0,388,Craig Morrell,393,Southern Tagalog,Cavite,Philippines,2,2,1,Mike Hillyer,2692,6/19/2005 13:08,6/21/2005 16:45,2,694,Prejudice Oleander,2006,4.99,98,English             ,Classics,10,Christian Gable
17700,7.99,40:17.0,388,Craig Morrell,393,Southern Tagalog,Cavite,Philippines,2,2,2,Jon Stephens,3159,6/20/2005 21:11,6/29/2005 19:35,9,7,Airplane Sierra,2006,4.99,62,English             ,Comedy,99,Jim Mostel
17701,4.99,19:28.0,389,Alan Kahn,394,Sichuan,Emeishan,China,1,1,1,Mike Hillyer,1763,6/16/2005 17:51,6/20/2005 17:27,4,422,Hollow Jeopardy,2006,4.99,136,English             ,Sci-Fi,148,Emily Dee
17702,4.99,27:06.0,389,Alan Kahn,394,Sichuan,Emeishan,China,1,1,2,Jon Stephens,1946,6/17/2005 7:58,6/25/2005 6:49,8,507,Ladybugs Armageddon,2006,0.99,113,English             ,Games,21,Kirsten Paltrow
17703,3.99,29:56.0,389,Alan Kahn,394,Sichuan,Emeishan,China,1,1,1,Mike Hillyer,2552,6/19/2005 3:01,6/28/2005 4:13,9,143,Chill Luck,2006,0.99,142,English             ,Drama,66,Mary Tandy
17704,5.99,39:52.0,390,Shawn Heaton,395,Nakhon Sawan,Nakhon Sawan,Thailand,1,1,2,Jon Stephens,1539,6/16/2005 1:11,6/23/2005 3:43,7,59,Bear Graceland,2006,2.99,160,English             ,Children,81,Scarlett Damon
17705,2.99,58:28.0,390,Shawn Heaton,395,Nakhon Sawan,Nakhon Sawan,Thailand,1,1,1,Mike Hillyer,1730,6/16/2005 15:30,6/19/2005 12:56,3,302,Fantasia Park,2006,2.99,131,English             ,Games,108,Warren Nolte
17706,2.99,47:04.0,390,Shawn Heaton,395,Nakhon Sawan,Nakhon Sawan,Thailand,1,1,2,Jon Stephens,1893,6/17/2005 4:18,6/23/2005 23:35,7,735,Robbers Joon,2006,2.99,102,English             ,Children,33,Milla Peck
17707,7.99,09:46.0,390,Shawn Heaton,395,Nakhon Sawan,Nakhon Sawan,Thailand,1,1,1,Mike Hillyer,2330,6/18/2005 10:41,6/25/2005 10:48,7,933,Vampire Whale,2006,4.99,126,English             ,New,40,Johnny Cage
17708,5.99,53:44.0,390,Shawn Heaton,395,Nakhon Sawan,Nakhon Sawan,Thailand,1,1,2,Jon Stephens,3147,6/20/2005 20:25,6/28/2005 20:22,8,133,Chamber Italian,2006,4.99,117,English             ,Music,29,Alec Wayne
17709,0.99,46:37.0,391,Clarence Gamez,396,Osaka,Izumisano,Japan,1,1,2,Jon Stephens,1232,6/15/2005 4:18,6/17/2005 6:02,2,602,Mourning Purple,2006,0.99,146,English             ,Sci-Fi,58,Christian Akroyd
17710,0.99,20:23.0,391,Clarence Gamez,396,Osaka,Izumisano,Japan,1,1,1,Mike Hillyer,1931,6/17/2005 6:51,6/22/2005 8:27,5,309,Feud Frogmen,2006,0.99,98,English             ,Family,32,Tim Hackman
17711,2.99,06:38.0,391,Clarence Gamez,396,Osaka,Izumisano,Japan,1,1,2,Jon Stephens,2045,6/17/2005 14:38,6/26/2005 13:44,9,122,Carrie Bunch,2006,0.99,114,English             ,Horror,37,Val Bolger
17712,2.99,28:29.0,391,Clarence Gamez,396,Osaka,Izumisano,Japan,1,1,1,Mike Hillyer,2690,6/19/2005 13:00,6/27/2005 14:29,8,303,Fantasy Troopers,2006,0.99,58,English             ,Action,50,Natalie Hopkins
17713,2.99,50:40.0,391,Clarence Gamez,396,Osaka,Izumisano,Japan,1,1,2,Jon Stephens,3163,6/20/2005 21:22,6/26/2005 15:22,6,577,Mile Mulan,2006,0.99,64,English             ,Sports,53,Mena Temple
17714,6.99,06:34.0,392,Sean Douglass,397,Addis Abeba,Addis Abeba,Ethiopia,2,2,2,Jon Stephens,1530,6/16/2005 0:38,6/24/2005 2:45,8,528,Lolita World,2006,2.99,155,English             ,Family,13,Uma Wood
17715,2.99,20:21.0,392,Sean Douglass,397,Addis Abeba,Addis Abeba,Ethiopia,2,2,2,Jon Stephens,1764,6/16/2005 17:51,6/21/2005 20:36,5,154,Clash Freddy,2006,2.99,81,English             ,Animation,13,Uma Wood
17716,2.99,58:10.0,392,Sean Douglass,397,Addis Abeba,Addis Abeba,Ethiopia,2,2,2,Jon Stephens,2289,6/18/2005 7:29,6/24/2005 11:16,6,442,Hunting Musketeers,2006,2.99,65,English             ,Family,77,Cary Mcconaughey
17717,4.99,29:12.0,392,Sean Douglass,397,Addis Abeba,Addis Abeba,Ethiopia,2,2,1,Mike Hillyer,2890,6/20/2005 2:00,6/27/2005 21:12,8,753,Rush Goodfellas,2006,0.99,48,English             ,Family,43,Kirk Jovovich
17718,6.99,10:02.0,393,Philip Causey,398,Moskova,Korolev,Russian Federation,1,1,2,Jon Stephens,1611,6/16/2005 6:41,6/25/2005 6:13,9,378,Greatest North,2006,2.99,93,English             ,Music,17,Helen Voight
17719,1.99,56:55.0,393,Philip Causey,398,Moskova,Korolev,Russian Federation,1,1,2,Jon Stephens,1915,6/17/2005 5:28,6/21/2005 7:12,4,574,Midnight Westward,2006,0.99,86,English             ,Action,28,Woody Hoffman
